CustomerID,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Monthly_Charges_bin,Total_Charges_bin,Tenure_Months_bin
4452-ROHMO,San Diego,92128,Female,Young,0,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,0,38,2722,Low,Low,12-24
3090-LETTY,San Diego,92130,Male,Young,0,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,0,78,3172,Mid,Low,0-3
5349-AZPEW,San Diego,92131,Female,Young,1,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,0,24,2071,Low,Low,3-6
9720-JJJOR,San Ysidro,92173,Male,Young,1,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,0,50,4565,Mid,Mid,+25
8100-HZZLJ,Indio,92201,Female,Young,0,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,0,55,4205,Mid,Mid,+25
8775-ERLNB,Indio,92203,Male,Senior,1,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,0,47,2968,High,Low,0-3
8309-IEYJD,Indian Wells,92210,Female,Senior,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,0,25,2576,High,Low,0-3
7398-HPYZQ,Beaumont,92223,Male,Young,1,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404.0,0,23,5007,Very High,High,+25
3546-GHEAE,Blythe,92225,Male,Young,0,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,0,42,2600,Low,Low,6-12
7361-YPXFS,Brawley,92227,Female,Senior,0,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,0,37,3820,Mid,Mid,+25
6557-BZXLQ,Cabazon,92230,Male,Senior,0,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,0,63,5610,Mid,Mid,12-24
2550-QHZGP,Calexico,92231,Male,Young,0,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,0,71,4271,Low,Low,6-12
7519-JTWQH,Calipatria,92233,Female,Young,0,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,0,33,4803,Very High,High,+25
2538-OIMXF,Cathedral City,92234,Female,Young,0,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,0,55,3065,Low,Low,0-3
8543-MSDMF,Coachella,92236,Male,Young,0,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,0,24,5528,High,Low,0-3
1170-SASML,Desert Hot Springs,92240,Female,Young,1,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,0,62,5976,High,High,+25
4872-JCVCA,Desert Hot Springs,92241,Female,Young,1,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,0,22,4795,Mid,High,+25
5346-BZCHP,Earp,92242,Female,Young,1,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,1346.2,0,57,6408,Low,Mid,+25
2038-LLMLM,El Centro,92243,Female,Young,0,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,4946.05,0,78,4304,Very High,High,+25
1216-BGTSP,Imperial,92251,Male,Young,0,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,0,33,5093,Very High,High,+25
4138-NAXED,Joshua Tree,92252,Male,Young,0,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,0,34,4121,High,High,+25
0744-BIKKF,Mecca,92254,Male,Young,0,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,0,67,4621,High,High,+25
7483-IQWIB,Morongo Valley,92256,Male,Young,1,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,0,42,3462,Very High,High,+25
5248-KWLAR,Niland,92257,Male,Young,1,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,0,28,6483,Very High,High,+25
7996-MHXLW,Ocotillo,92259,Female,Young,0,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,0,61,6141,Low,Mid,+25
7833-PKIHD,Palm Desert,92260,Male,Young,1,No,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,0,52,6385,High,High,+25
7061-OVMIM,Palm Springs,92262,Female,Young,1,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,0,50,5203,Low,Low,+25
5153-RTHKF,Palm Springs,92264,Female,Young,0,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,0,78,3818,High,High,+25
1852-QSWCD,Palo Verde,92266,Male,Young,1,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,0,55,6281,Low,Mid,+25
4832-VRBMR,Parker Dam,92267,Male,Senior,1,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,0,51,6441,Very High,High,+25
9079-LWTFD,Pioneertown,92268,Male,Young,0,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2,0,27,2508,Very High,High,+25
3392-EHMNK,Thermal,92274,Female,Young,1,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,0,58,4803,Very High,High,+25
5986-WWXDV,Salton City,92275,Male,Young,0,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,0,68,2607,Low,Mid,+25
3061-BCKYI,Thousand Palms,92276,Male,Young,0,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,0,34,3854,Low,Low,12-24
7901-TBKJX,Twentynine Palms,92278,Male,Senior,0,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,0,65,5514,Very High,High,+25
7228-PAQPD,Vidal,92280,Female,Young,0,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,0,58,5718,Mid,Mid,12-24
7746-QYVCO,White Water,92282,Male,Young,1,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,0,55,2464,Mid,Mid,12-24
5804-HYIEZ,Winterhaven,92283,Male,Young,1,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,0,30,4583,Very High,High,+25
9919-FZDED,Yucca Valley,92284,Male,Senior,1,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,0,63,4671,High,High,+25
5934-TSSAU,Landers,92285,Female,Young,1,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,0,49,5903,High,Mid,12-24
3486-KHMLI,Adelanto,92301,Male,Young,0,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,0,54,5403,Low,Low,12-24
6784-XYJAE,Fort Irwin,92310,Female,Young,0,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,0,25,4770,Mid,Mid,+25
3933-DQPWX,Barstow,92311,Female,Young,0,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,0,49,5174,Mid,Mid,+25
6661-EIPZC,Grand Terrace,92313,Female,Young,1,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,0,36,3194,Low,Mid,+25
8957-THMOA,Big Bear City,92314,Female,Young,0,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,0,27,4263,Low,Mid,+25
2251-PYLPB,Big Bear Lake,92315,Male,Young,1,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,0,55,4766,High,High,+25
5555-RNPGT,Bloomington,92316,Male,Young,0,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,0,36,5212,Low,Low,6-12
1057-FOGLZ,Calimesa,92320,Female,Young,0,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,0,20,4333,Low,Low,12-24
8087-LGYHQ,Crestline,92325,Male,Young,0,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,0,42,3475,Very High,Mid,6-12
4137-BTIKL,Daggett,92327,Male,Young,0,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,0,60,4766,Very High,Low,0-3
2190-BCXEC,Death Valley,92328,Female,Young,1,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,0,45,5257,High,High,+25
6227-FBDXH,Essex,92332,Male,Young,1,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,0,56,4237,Very High,High,+25
2911-WDXMV,Fontana,92335,Male,Young,0,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,0,37,5334,High,Mid,12-24
7206-PQBBZ,Fontana,92336,Male,Senior,1,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,0,29,2848,Mid,Mid,6-12
4547-FZJWE,Forest Falls,92339,Male,Young,1,No,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157.0,0,77,5712,Mid,High,+25
7422-WNBTY,Green Valley Lake,92341,Male,Young,1,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,0,40,3348,Very High,High,+25
0842-IWYCP,Helendale,92342,Female,Young,0,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,0,44,2626,Mid,Mid,+25
3521-HTQTV,Hesperia,92345,Male,Young,0,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,0,46,2026,Low,Mid,+25
3744-ZBHON,Highland,92346,Female,Young,0,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,0,24,4369,Low,Low,0-3
3373-DIUUN,Hinkley,92347,Male,Young,1,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,0,70,3047,Low,Mid,+25
8383-SGHJU,Lake Arrowhead,92352,Female,Young,0,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,0,38,2853,Mid,Mid,+25
7607-QKKTJ,Loma Linda,92354,Male,Young,1,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85,0,27,2719,Very High,High,+25
7707-PYBBH,Lucerne Valley,92356,Male,Young,0,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,0,52,2520,Mid,Mid,+25
8984-HPEMB,Lytle Creek,92358,Female,Young,0,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,0,73,4296,Very High,High,+25
4139-DETXS,Needles,92363,Female,Young,1,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528.0,0,45,5265,Mid,High,+25
9779-DPNEJ,Nipton,92364,Female,Young,1,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,0,42,4732,High,Mid,12-24
9805-FILKB,Newberry Springs,92365,Male,Young,1,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,0,68,2325,Low,Mid,+25
5793-YOLJN,Oro Grande,92368,Female,Young,1,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,0,24,5046,Low,Mid,+25
0673-IGUQO,Phelan,92371,Male,Young,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,0,38,4845,Low,Low,0-3
4123-FCVCB,Pinon Hills,92372,Female,Young,0,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,0,70,5942,High,Mid,6-12
8819-IMISP,Redlands,92373,Male,Young,0,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,0,49,4684,High,Mid,+25
8311-UEUAB,Rialto,92376,Female,Young,1,No,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,0,69,5420,High,High,+25
5858-EAFCZ,Rialto,92377,Male,Young,0,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,0,74,3498,Mid,Low,0-3
1163-ONYEY,Shoshone,92384,Male,Young,1,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,0,61,2748,High,High,+25
5656-MJEFC,Victorville,92392,Male,Young,1,No,42,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,0,25,2673,Mid,Mid,+25
6082-OQFBA,Victorville,92394,Male,Young,1,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,0,70,5460,Low,Low,12-24
8974-OVACP,Yermo,92398,Female,Young,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,0,31,3167,Low,Low,0-3
4010-YLMVT,Yucaipa,92399,Female,Young,0,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,0,80,5056,Very High,High,+25
1379-FRVEB,San Bernardino,92401,Male,Young,0,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,0,48,4602,Very High,Mid,12-24
8612-GXIDD,San Bernardino,92404,Male,Young,1,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.4,313.0,0,71,2219,Low,Low,6-12
6288-CHQJB,San Bernardino,92405,Female,Young,1,No,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,0,57,5077,Mid,High,+25
8160-HOWOX,San Bernardino,92407,Female,Young,0,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,0,43,4858,Mid,Low,6-12
6648-INWPS,San Bernardino,92410,Male,Young,1,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,341.35,0,58,5271,Low,Low,12-24
4223-BKEOR,San Bernardino,92411,Female,Young,0,No,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,0,51,3302,Mid,Mid,12-24
4079-VTGLK,Riverside,92501,Male,Senior,1,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,0,27,5610,High,Mid,+25
1763-WQFUK,Riverside,92503,Male,Young,0,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,0,43,5258,Mid,Low,0-3
1391-UBDAR,Riverside,92504,Male,Young,0,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9,818.45,0,71,3042,High,Mid,6-12
8894-JVDCV,Riverside,92505,Female,Young,0,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,0,43,6494,Very High,High,+25
2023-VQFDL,Riverside,92506,Male,Young,0,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.0,348.8,0,39,5379,Low,Low,12-24
1345-GKDZZ,Riverside,92507,Male,Young,0,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,0,69,2309,Low,Low,3-6
2014-MKGMH,Riverside,92508,Female,Young,0,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.1,4674.4,0,54,4883,Very High,High,+25
5628-FCGYG,Riverside,92509,Male,Young,0,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,0,69,4649,High,Mid,12-24
2560-WBWXF,March Air Reserve Base,92518,Male,Young,0,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.15,1498.85,0,70,5987,Low,Mid,+25
0248-IPDFW,Lake Elsinore,92530,Female,Young,0,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,0,57,5617,Mid,Low,0-3
7978-DKUQH,Lake Elsinore,92532,Female,Young,1,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,0,35,4591,High,Mid,+25
4335-UPJSI,Aguanga,92536,Female,Young,0,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,498.1,0,43,2639,Low,Low,12-24
1784-EZDKJ,Hemet,92544,Male,Young,1,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.8,5498.8,0,33,4640,Very High,High,+25
9297-FVVDH,Hemet,92545,Female,Young,1,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,0,41,5928,High,High,+25
8007-YYPWD,Homeland,92548,Female,Young,0,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,0,43,5218,Low,Low,12-24
7101-HRBLJ,Idyllwild,92549,Female,Young,1,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.7,6096.9,0,36,4592,High,High,+25
6635-CPNUN,Moreno Valley,92553,Male,Young,1,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,2684.35,0,43,5530,Very High,Mid,+25
5453-YBTWV,Moreno Valley,92557,Male,Young,1,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.1,6994.8,0,62,4226,Very High,High,+25
5039-LZRQT,Mountain Center,92561,Female,Young,0,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,273.25,0,34,2953,Low,Low,12-24
2931-VUVJN,Murrieta,92562,Female,Senior,1,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.05,5483.9,0,30,5061,Very High,High,+25
6418-PIQSP,Perris,92570,Female,Young,1,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9,0,31,4684,High,High,+25
8220-OCUFY,Perris,92571,Female,Young,0,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,0,25,4870,Mid,Mid,12-24
3995-WFCSM,San Jacinto,92582,Female,Young,0,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.85,111.4,0,54,3796,Mid,Low,0-3
1895-QTKDO,San Jacinto,92583,Female,Young,0,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,0,20,5684,Mid,Low,0-3
2038-OEQZH,Menifee,92584,Male,Young,0,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05,308.1,0,55,3653,High,Low,3-6
1178-PZGAB,Sun City,92585,Female,Young,0,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.25,383.65,0,78,5586,Low,Low,12-24
2626-VEEWG,Sun City,92587,Male,Young,1,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.4,1284.2,0,70,4890,Low,Mid,+25
2878-RMWXY,Temecula,92590,Male,Senior,1,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,0,66,4680,Very High,High,+25
1657-DYMBM,Temecula,92591,Male,Young,1,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1110.05,0,61,4157,Low,Mid,+25
7311-MQJCH,Temecula,92592,Female,Young,0,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,0,47,2575,Low,Low,3-6
